185.A39,SE,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=185A39&semester=2024S,Forschungsseminar für DiplomandInnen und DissertantInnen,2.0,3.0,2024S
193.119,SE,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=193119&semester=2024S,Forschungsseminar für DissertantInnen,2.0,3.0,2024S
188.081,SE,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=188081&semester=2024S,Forschungsseminar für DissertantInnen,2.0,3.0,2024S
188.423,SE,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=188423&semester=2024S,Forschungsseminar für DissertantInnen,2.0,3.0,2024S
186.842,SE,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=186842&semester=2024S,Forschungsseminar für DissertantInnen,2.0,3.0,2024S
188.970,SE,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=188970&semester=2024S,Forschungsseminar für DissertantInnen,2.0,3.0,2024S
183.615,SE,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=183615&semester=2024S,Forschungsseminar für DissertantInnen,2.0,3.0,2024S
185.A05,VU,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=185A05&semester=2024S,Fortgeschrittene funktionale Programmierung,2.0,3.0,2024S
185.A25,VU,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=185A25&semester=2024S,Fortgeschrittene logische Programmierung,2.0,3.0,2024S
185.211,VU,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=185211&semester=2024S,Fortgeschrittene objektorientierte Programmierung,2.0,3.0,2024S
182.731,VU,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=182731&semester=2024S,GPU Architectures and Computing,4.0,6.0,2024S
193.151,PR,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=193151&semester=2024S,Game Design,6.0,9.0,2024S
187.A92,VU,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=187A92&semester=2024S,Gameful Design,4.0,6.0,2024S
192.141,VU,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=192141&semester=2024S,Graph Drawing Algorithms,3.0,4.5,2024S
192.121,VU,https://tiss.tuwien.ac.at/course/courseDetails.xhtml?courseNr=192121&semester=2024S,Grundkonzepte der Computer- und Kommunikationssysteme,2.0,3.0,2024S
